Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb)
2023-01-26 05:00:00,115.858,163.665,23.805,20.64,44.48
2023-01-26 06:00:00,140.525,203.598,30.542,22.095,52.628
2023-01-26 07:00:00,127.79,177.452,31.245,20.585,51.815
2023-01-26 08:00:00,136.755,194.078,22.808,22.328,45.175
2023-01-26 09:00:00,237.652,298.51,19.355,20.642,40.005
2023-01-26 10:00:00,156.455,208.632,17.215,21.44,38.618
2023-01-26 11:00:00,205.518,286.888,18.6,21.13,39.74
2023-01-26 12:00:00,172.672,327.708,15.47,21.402,36.902
2023-01-26 13:00:00,109.132,191.895,14.22,21.112,35.32
2023-01-26 14:00:00,75.138,133.882,15.358,22.26,37.608
2023-01-26 15:00:00,113.415,119.835,17.778,26.412,44.188
2023-01-26 16:00:00,104.245,132.475,13.985,25.202,39.192
2023-01-26 17:00:00,98.56,141.61,23.402,37.755,61.082
2023-01-26 18:00:00,98.158,145.882,65.162,39.258,104.44
2023-01-26 19:00:00,105.118,162.915,69.75,36.463,106.17
2023-01-26 20:00:00,104.438,158.495,76.618,38.352,115.005
2023-01-26 21:00:00,95.648,167.64,54.992,44.002,99.01
2023-01-26 22:00:00,88.398,152.028,36.342,41.38,77.758
2023-01-26 23:00:00,72.028,132.622,28.41,34.043,62.442
2023-01-27 00:00:00,78.905,117.268,39.532,37.922,77.45
2023-01-27 01:00:00,69.36,108.798,33.465,38.892,72.365
2023-01-27 02:00:00,66.128,100.755,20.015,37.58,57.59
2023-01-27 03:00:00,61.485,90.4,15.635,31.568,47.212
2023-01-27 04:00:00,59.255,92.042,26.198,34.312,60.442
2023-01-27 05:00:00,63.6,99.698,40.992,33.452,74.518
2023-01-27 06:00:00,92.395,119.865,38.79,32.308,71.042
2023-01-27 07:00:00,96.24,139.612,39.99,29.385,69.415
2023-01-27 08:00:00,90.105,134.632,30.398,30.86,61.28
2023-01-27 09:00:00,82.682,147.665,25.492,39.715,67.24
2023-01-27 10:00:00,73.205,163.098,14.162,37.418,51.265
2023-01-27 11:00:00,96.925,170.118,11.275,34.905,46.182
2023-01-27 12:00:00,70.08,137.375,7.872,28.488,36.36
2023-01-27 13:00:00,72.098,124.515,8.118,29.195,37.328
2023-01-27 14:00:00,67.015,125.008,8.29,30.428,38.718
2023-01-27 15:00:00,62.492,118.82,6.88,29.5,36.38
2023-01-27 16:00:00,52.74,113.335,7.038,27.292,34.312
2023-01-27 17:00:00,44.262,97.83,7.148,35.338,42.488
2023-01-27 18:00:00,45.97,100.815,11.94,47.302,59.122
2023-01-27 19:00:00,73.572,136.658,19.36,59.132,78.555
2023-01-27 20:00:00,97.692,160.898,39.748,62.608,102.33
2023-01-27 21:00:00,80.382,150.89,55.64,59.065,114.66
2023-01-27 22:00:00,85.37,169.862,64.665,61.318,125.99
2023-01-27 23:00:00,82.352,172.535,40.372,53.312,93.702
2023-01-28 00:00:00,91.282,168.29,36.098,51.265,87.415
2023-01-28 01:00:00,77.227,135.147,15.825,41.368,57.218
2023-01-28 02:00:00,71.01,117.902,18.012,45.505,63.508
2023-01-28 03:00:00,61.905,121.95,22.58,38.578,61.17
2023-01-28 04:00:00,60.088,101.865,15.875,37.552,53.395
2023-01-28 05:00:00,56.312,110.182,19.485,38.155,57.66
2023-01-28 06:00:00,79.322,123.372,29.378,40.495,69.84
2023-01-28 07:00:00,75.488,119.66,21.968,37.185,59.125
2023-01-28 08:00:00,69.11,120.215,24.782,39.442,66.088
2023-01-28 09:00:00,68.578,121.955,20.942,37.682,58.61
2023-01-28 10:00:00,99.65,165.748,14.915,38.008,53.188
2023-01-28 11:00:00,100.142,168.712,11.182,38.165,49.358
2023-01-28 12:00:00,87.622,159.492,7.797,33.152,40.968
2023-01-28 13:00:00,94.682,187.15,6.02,37.418,43.425
2023-01-28 14:00:00,107.605,187.45,9.142,41.695,50.275
2023-01-28 15:00:00,141.495,239.078,5.738,39.482,44.232
2023-01-28 16:00:00,167.952,251.43,7.69,41.118,48.752
2023-01-28 17:00:00,77.735,143.198,7.892,44.048,51.932
2023-01-28 18:00:00,77.322,144.725,5.66,47.24,52.87
2023-01-28 19:00:00,94.555,161.09,82.892,76.38,159.122
2023-01-28 20:00:00,151.22,262.53,164.528,67.555,232.078
2023-01-28 21:00:00,160.752,308.862,244.99,59.962,304.755
2023-01-28 22:00:00,142.078,266.002,319.36,52.46,371.93
2023-01-28 23:00:00,156.862,340.31,330.233,41.75,301.665
2023-01-29 00:00:00,190.78,530.483,384.462,7.942,383.908
2023-01-29 01:00:00,171.092,505.388,438.69,15.168,466.15
2023-01-29 02:00:00,145.098,444.632,449.29,10.698,462.59
2023-01-29 03:00:00,182.822,461.605,423.205,15.182,448.43
2023-01-29 04:00:00,150.858,296.165,334.078,41.96,376.045
2023-01-29 05:00:00,152.988,275.098,298.045,34.678,331.463
2023-01-29 06:00:00,167.46,296.315,232.332,35.375,267.838
2023-01-29 07:00:00,163.318,253.742,93.075,42.942,136.09
2023-01-29 08:00:00,144.138,220.005,38.118,46.422,84.592
2023-01-29 09:00:00,129.012,203.442,29.968,45.85,75.848
2023-01-29 10:00:00,102.318,167.035,22.578,37.035,59.61
2023-01-29 11:00:00,73.47,120.115,16.415,32.097,48.54
2023-01-29 12:00:00,70.795,121.615,12.445,27.3,39.76
2023-01-29 13:00:00,78.45,176.89,14.698,26.715,41.38
2023-01-29 14:00:00,46.482,92.695,30.902,45.61,76.442
2023-01-29 15:00:00,40.475,85.44,52.87,46.265,99.122
2023-01-29 16:00:00,61.718,103.032,67.685,49.768,117.448
2023-01-29 17:00:00,68.528,110.802,100.978,43.31,144.3
2023-01-29 18:00:00,74.692,111.658,81.81,46.01,127.788
2023-01-29 19:00:00,86.475,128.15,121.108,45.198,166.31
2023-01-29 20:00:00,124.188,131.998,115.755,46.808,162.592
2023-01-29 21:00:00,121.978,131.028,153.198,39.848,192.945
2023-01-29 22:00:00,101.37,116.77,128.942,43.362,172.362
2023-01-29 23:00:00,115.978,127.712,151.848,34.037,185.865
2023-01-30 00:00:00,96.83,108.302,130.312,34.27,164.578
2023-01-30 01:00:00,70.048,96.77,148.718,38.2,186.848
2023-01-30 02:00:00,37.798,69.655,121.518,35.948,157.698
2023-01-30 03:00:00,18.068,33.422,52.018,40.12,92.062
2023-01-30 04:00:00,25.902,36.9,35.582,35.832,71.515
2023-01-30 05:00:00,9.882,23.678,13.598,22.272,35.828
2023-01-30 06:00:00,15.688,15.708,23.545,27.31,50.905
2023-01-30 07:00:00,17.18,17.825,22.392,29.135,51.485
2023-01-30 08:00:00,18.952,20.015,37.745,30.945,68.71
2023-01-30 09:00:00,23.88,29.512,32.193,33.235,65.427
2023-01-30 10:00:00,35.948,65.62,30.732,34.595,65.332
2023-01-30 11:00:00,30.648,60.608,26.628,32.705,59.325
2023-01-30 12:00:00,34.77,68.128,21.4,30.42,51.832
2023-01-30 13:00:00,34.46,63.388,15.338,30.198,45.518
2023-01-30 14:00:00,34.332,76.21,19.148,37.31,56.458
2023-01-30 15:00:00,32.438,83.005,30.885,46.622,77.485
2023-01-30 16:00:00,43.95,111.925,32.222,42.685,74.905
2023-01-30 17:00:00,38.795,115.67,46.788,45.155,91.882
2023-01-30 18:00:00,53.698,161.408,137.742,39.435,177.132
2023-01-30 19:00:00,72.875,174.17,116.85,33.215,150.068
2023-01-30 20:00:00,66.078,185.768,232.665,21.165,253.682
2023-01-30 21:00:00,75.935,216.64,270.045,18.02,287.972
2023-01-30 22:00:00,110.36,273.108,418.865,4.548,421.738
2023-01-30 23:00:00,86.178,228.225,346.218,12.31,358.62
2023-01-31 00:00:00,75.712,184.898,258.565,14.698,273.498
2023-01-31 01:00:00,74.292,146.28,166.438,20.758,187.21
2023-01-31 02:00:00,77.645,137.348,95.765,26.685,122.585
2023-01-31 03:00:00,53.352,96.485,56.708,31.89,88.59
2023-01-31 04:00:00,45.352,84.715,45.805,32.148,77.988
2023-01-31 05:00:00,63.535,99.085,53.96,21.068,75.015
2023-01-31 06:00:00,80.002,96.315,27.028,16.525,43.58
2023-01-31 07:00:00,52.235,58.772,40.452,17.51,57.933
2023-01-31 08:00:00,45.092,69.5,40.035,15.095,55.17
2023-01-31 09:00:00,55.978,93.202,34.045,21.322,55.358
2023-01-31 10:00:00,59.895,88.518,30.812,21.652,52.462
2023-01-31 11:00:00,47.08,75.57,19.135,19.465,38.63
2023-01-31 12:00:00,47.378,72.608,14.372,16.475,30.848
2023-01-31 13:00:00,44.142,77.482,14.408,20.485,34.892
2023-01-31 14:00:00,53.758,74.92,11.97,18.82,30.833
2023-01-31 15:00:00,38.5,69.852,13.805,19.21,33.025
2023-01-31 16:00:00,45.365,77.562,13.37,21.338,34.71
2023-01-31 17:00:00,54.625,94.648,17.288,27.552,44.825
2023-01-31 18:00:00,75.248,116.895,33.335,37.655,70.96
2023-01-31 19:00:00,82.172,136.962,36.27,32.922,69.228
2023-01-31 20:00:00,65.655,109.728,30.75,29.392,60.12
2023-01-31 21:00:00,64.805,119.6,21.955,25.078,47.08
2023-01-31 22:00:00,74.477,125.575,25.438,25.89,51.325
2023-01-31 23:00:00,76.95,125.532,21.422,18.748,40.182
2023-02-01 00:00:00,73.295,108.46,16.825,18.22,35.045
2023-02-01 01:00:00,51.488,92.222,14.11,17.122,31.23
2023-02-01 02:00:00,44.678,88.662,14.015,17.382,31.408
2023-02-01 03:00:00,51.01,85.048,13.1,16.888,29.978
2023-02-01 04:00:00,52.145,86.58,13.062,17.86,30.922
2023-02-01 05:00:00,79.22,96.305,19.362,22.392,41.738
2023-02-01 06:00:00,76.7,115.758,18.415,19.24,37.658
2023-02-01 07:00:00,65.52,101.762,20.59,19.41,40.018
2023-02-01 08:00:00,55.5,98.792,14.205,17.81,32.022
2023-02-01 09:00:00,51.79,82.11,26.59,20.912,47.488
2023-02-01 10:00:00,56.445,87.762,22.528,20.688,43.22
2023-02-01 11:00:00,59.27,90.162,16.435,19.888,36.322
2023-02-01 12:00:00,58.963,83.29,14.872,22.412,37.262
2023-02-01 13:00:00,50.598,91.3,12.865,23.855,36.715
2023-02-01 14:00:00,49.218,79.878,10.575,25.338,35.93
2023-02-01 15:00:00,42.288,76.328,12.148,32.718,44.852
2023-02-01 16:00:00,50.395,96.032,14.702,35.99,50.678
2023-02-01 17:00:00,109.35,187.82,8.258,30.068,38.338
2023-02-01 18:00:00,88.045,193.1,9.388,39.298,48.683
2023-02-01 19:00:00,90.095,240.475,13.955,45.128,59.042
2023-02-01 20:00:00,64.728,182.28,23.755,42.618,66.415
2023-02-01 21:00:00,138.532,261.68,25.762,41.972,67.66
2023-02-01 22:00:00,78.795,144.4,39.438,42.435,81.93
2023-02-01 23:00:00,61.558,116.955,26.215,39.7,65.908
2023-02-02 00:00:00,41.722,91.775,54.262,37.632,91.87
2023-02-02 01:00:00,45.005,99.252,58.382,34.81,93.1
2023-02-02 02:00:00,69.42,122.6,43.158,38.42,81.71
2023-02-02 03:00:00,75.582,104.685,17.33,30.72,48.06
2023-02-02 04:00:00,69.348,94.02,12.492,29.035,41.532
2023-02-02 05:00:00,69.477,87.828,15.522,27.175,42.68
2023-02-02 06:00:00,71.188,105.315,29.26,29.19,58.44
2023-02-02 07:00:00,68.995,115.835,23.0,28.422,51.44
2023-02-02 08:00:00,74.477,125.812,23.528,23.85,47.355
2023-02-02 09:00:00,75.4,128.21,27.628,31.013,58.64
2023-02-02 10:00:00,75.938,123.578,19.545,32.238,51.785
2023-02-02 11:00:00,65.65,116.992,13.785,29.26,43.082
2023-02-02 12:00:00,55.232,101.0,9.495,23.865,33.352
2023-02-02 13:00:00,45.01,98.44,9.582,26.542,36.115
2023-02-02 14:00:00,49.608,84.935,9.942,33.735,43.682
2023-02-02 15:00:00,37.752,85.73,9.252,31.925,41.185
2023-02-02 16:00:00,34.438,86.47,9.542,37.685,47.23
2023-02-02 17:00:00,47.588,101.085,14.648,50.732,65.292
2023-02-02 18:00:00,49.978,122.822,45.802,67.055,112.832
2023-02-02 19:00:00,54.652,155.355,87.238,64.368,151.568
2023-02-02 20:00:00,66.005,176.505,61.632,57.208,118.91
2023-02-02 21:00:00,83.362,181.21,61.692,50.765,112.255
2023-02-02 22:00:00,87.998,216.92,153.6,42.755,196.44
2023-02-02 23:00:00,74.328,182.405,164.448,37.57,202.105
2023-02-03 00:00:00,67.265,160.402,96.712,37.78,134.532
2023-02-03 01:00:00,85.858,155.722,129.288,32.97,162.352
2023-02-03 02:00:00,100.44,176.782,139.422,33.555,173.018
2023-02-03 03:00:00,112.692,191.14,51.285,38.07,89.432
2023-02-03 04:00:00,88.975,151.265,55.86,40.605,96.398
2023-02-03 05:00:00,55.732,123.225,43.968,41.082,85.095
2023-02-03 06:00:00,58.162,122.53,60.288,36.988,97.25
2023-02-03 07:00:00,50.348,132.182,69.328,34.662,103.882
2023-02-03 08:00:00,55.22,150.74,54.235,35.078,89.42
2023-02-03 09:00:00,63.748,164.495,52.765,36.458,89.172
2023-02-03 10:00:00,75.142,150.842,23.845,37.755,61.718
2023-02-03 11:00:00,65.962,118.745,13.232,35.062,48.265
2023-02-03 12:00:00,55.6,125.205,10.602,32.95,43.58
2023-02-03 13:00:00,47.012,108.112,10.04,32.908,42.933
2023-02-03 14:00:00,61.5,93.525,8.705,30.768,39.468
2023-02-03 15:00:00,47.242,103.882,6.78,30.658,37.418
2023-02-03 16:00:00,43.972,96.822,7.722,30.78,38.505
2023-02-03 17:00:00,44.8,94.89,9.94,39.012,48.93
2023-02-03 18:00:00,47.788,122.03,45.508,62.002,107.388
2023-02-03 19:00:00,62.565,179.89,118.028,58.852,176.782
2023-02-03 20:00:00,84.4,224.11,129.378,59.72,189.23
2023-02-03 21:00:00,89.595,238.382,178.483,46.858,224.968
2023-02-03 22:00:00,109.588,440.81,369.282,31.89,394.322
2023-02-03 23:00:00,103.828,298.282,146.252,45.625,191.892
2023-02-04 00:00:00,98.37,226.86,102.58,55.945,158.65
2023-02-04 01:00:00,110.468,182.195,55.172,47.878,103.07
2023-02-04 02:00:00,123.308,184.39,39.908,41.535,81.44
2023-02-04 03:00:00,107.318,163.945,67.562,39.118,106.588
2023-02-04 04:00:00,90.84,149.68,96.888,40.585,137.53
2023-02-04 05:00:00,71.722,144.675,74.37,43.868,118.22
2023-02-04 06:00:00,70.32,161.455,58.355,41.992,100.428
2023-02-04 07:00:00,72.818,126.862,18.5,37.538,56.052
2023-02-04 08:00:00,78.49,129.895,30.18,35.525,65.7
2023-02-04 09:00:00,73.192,140.9,23.938,35.995,59.95
2023-02-04 10:00:00,91.715,154.608,10.868,28.64,39.508
2023-02-04 11:00:00,75.518,142.798,10.545,30.148,40.702
2023-02-04 12:00:00,60.05,119.58,9.095,27.735,36.845
2023-02-04 13:00:00,48.865,160.285,9.702,29.86,39.548
2023-02-04 14:00:00,56.035,129.788,9.775,36.06,45.818
2023-02-04 15:00:00,44.452,93.315,8.21,31.452,39.678
2023-02-04 16:00:00,57.26,99.2,7.52,33.455,40.988
2023-02-04 17:00:00,61.04,134.348,5.382,33.122,38.502
2023-02-04 18:00:00,68.292,141.882,5.72,49.945,55.638
2023-02-04 19:00:00,84.225,174.492,7.11,54.145,61.258
2023-02-04 20:00:00,86.042,197.69,17.95,61.292,79.208
2023-02-04 21:00:00,90.85,189.622,18.502,57.838,76.355
2023-02-04 22:00:00,81.305,176.382,21.378,57.498,78.868
2023-02-04 23:00:00,102.082,189.595,22.2,53.985,76.182
2023-02-05 00:00:00,111.468,173.815,34.65,49.088,83.73
